,Text,entity_Label,entity_kb_id
0,dare,LOC,https://www.wikidata.org/entity/Q10884
0,A,LOC,https://www.wikidata.org/entity/Q48
0,Azione,ORG,https://www.wikidata.org/entity/Q63926676
0,Radio Città Futura,ORG,https://www.wikidata.org/entity/Q3928712
0,Stato,LOC,https://www.wikidata.org/entity/Q18503673
0,Stato,LOC,https://www.wikidata.org/entity/Q18503673
0,Giulio Cesare,PERSON,https://www.wikidata.org/entity/Q1048
0,Valerio Fioravanti,PERSON,https://www.wikidata.org/entity/Q4007877
0,Treviso,LOC,https://www.wikidata.org/entity/Q5475
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Napoli,LOC,https://www.wikidata.org/entity/Q2634
0,Corte,LOC,https://www.wikidata.org/entity/Q213555
0,Per,PERSON,https://www.wikidata.org/entity/Q33923
0,Giulio Cesare,PERSON,https://www.wikidata.org/entity/Q1048
0,Treviso,LOC,https://www.wikidata.org/entity/Q5475
0,Treviso,LOC,https://www.wikidata.org/entity/Q5475
0,Jesolo,LOC,https://www.wikidata.org/entity/Q47281
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Sicilia,LOC,https://www.wikidata.org/entity/Q1460
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,Pa,LOC,https://www.wikidata.org/entity/Q1400
0,Tre,LOC,https://www.wikidata.org/entity/Q40840
0,progetto,ORG,https://www.wikidata.org/entity/Q170584
0,Tre Fontane,ORGLOC,https://www.wikidata.org/entity/Q114436
0,Sicilia,LOC,https://www.wikidata.org/entity/Q1460
0,Treviso,LOC,https://www.wikidata.org/entity/Q5475
0,Treviso,LOC,https://www.wikidata.org/entity/Q5475
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,stanza,LOC,https://www.wikidata.org/entity/Q180516
0,ove,LOC,https://www.wikidata.org/entity/Q2458802
0,TV,LOC,https://www.wikidata.org/entity/Q672
0,fascista,ORG,https://www.wikidata.org/entity/Q6223
0,Per,PERSON,https://www.wikidata.org/entity/Q33923
0,Fu,LOC,https://www.wikidata.org/entity/Q23397
0,Menenio Agrippa,PERSON,https://www.wikidata.org/entity/Q396971
0,Menenio Agrippa,PERSON,https://www.wikidata.org/entity/Q396971
0,Giulio Cesare,PERSON,https://www.wikidata.org/entity/Q1048
0,Menenio Agrippa,PERSON,https://www.wikidata.org/entity/Q396971
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Addis,LOC,https://www.wikidata.org/entity/Q3624
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Granatieri di Sardegna,ORG,https://www.wikidata.org/entity/Q452156
0,primo,ORG,https://www.wikidata.org/entity/Q21086634
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Taranto,LOC,https://www.wikidata.org/entity/Q13498
0,Milano,LOC,https://www.wikidata.org/entity/Q490
0,Cologno Monzese,LOC,https://www.wikidata.org/entity/Q42906
0,A,LOC,https://www.wikidata.org/entity/Q48
0,Milano,LOC,https://www.wikidata.org/entity/Q490
0,Svizzera,LOC,https://www.wikidata.org/entity/Q39
0,dare,LOC,https://www.wikidata.org/entity/Q10884
0,Veneto,LOC,https://www.wikidata.org/entity/Q1243
0,Tre,LOC,https://www.wikidata.org/entity/Q40840
0,terra,LOC,https://www.wikidata.org/entity/Q2
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Ho,LOC,https://www.wikidata.org/entity/Q23397
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Per,PERSON,https://www.wikidata.org/entity/Q33923
0,Polizia,ORG,https://www.wikidata.org/entity/Q1910133
0,Arabia Saudita,LOC,https://www.wikidata.org/entity/Q851
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Alessandro,PERSON,https://www.wikidata.org/entity/Q441138
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Nanni De Angelis,PERSON,https://www.wikidata.org/entity/Q3870133
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,progetto,ORG,https://www.wikidata.org/entity/Q170584
0,Alessandro,PERSON,https://www.wikidata.org/entity/Q441138
0,programma,ORG,https://www.wikidata.org/entity/Q170584
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Capitano,LOC,https://www.wikidata.org/entity/Q18429632
0,Sia,LOC,https://www.wikidata.org/entity/Q23397
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Abruzzo,LOC,https://www.wikidata.org/entity/Q1284
0,A,LOC,https://www.wikidata.org/entity/Q48
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Mi,LOC,https://www.wikidata.org/entity/Q30
0,politico,PERSON,https://www.wikidata.org/entity/Q16864136
0,Firenze,LOC,https://www.wikidata.org/entity/Q2044
0,Firenze,LOC,https://www.wikidata.org/entity/Q2044
0,LA,LOC,https://www.wikidata.org/entity/Q819
0,MOTO,ORG,https://www.wikidata.org/entity/Q259011
0,PER,LOC,https://www.wikidata.org/entity/Q419
0,DE,LOC,https://www.wikidata.org/entity/Q183
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,tro,LOC,https://www.wikidata.org/entity/Q10884
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,Norvegia,LOC,https://www.wikidata.org/entity/Q20
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,strada,LOC,https://www.wikidata.org/entity/Q34442
0,terra,LOC,https://www.wikidata.org/entity/Q2
0,terra,LOC,https://www.wikidata.org/entity/Q2
0,moto,PERSON,https://www.wikidata.org/entity/Q11233696
0,uno,ORG,https://www.wikidata.org/entity/Q17222700
0,uno,ORG,https://www.wikidata.org/entity/Q17222700
0,cunet,LOC,https://www.wikidata.org/entity/Q2501052
0,strada,LOC,https://www.wikidata.org/entity/Q34442
0,terra,LOC,https://www.wikidata.org/entity/Q2
0,Polizia,ORG,https://www.wikidata.org/entity/Q1910133
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,il giovane,PERSON,https://www.wikidata.org/entity/Q181980
0,IV,ORG,https://www.wikidata.org/entity/Q67785862
0,Polizia,ORG,https://www.wikidata.org/entity/Q1910133
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,primo,ORG,https://www.wikidata.org/entity/Q21086634
0,Vigili,PERSON,https://www.wikidata.org/entity/Q168734
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Corso Francia,LOC,https://www.wikidata.org/entity/Q3694659
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Cristiano Fioravanti,PERSON,https://www.wikidata.org/entity/Q3697453
0,Per,PERSON,https://www.wikidata.org/entity/Q33923
0,Novara,LOC,https://www.wikidata.org/entity/Q6046
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,Tibet,LOC,https://www.wikidata.org/entity/Q17252
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,San Felice Circeo,LOC,https://www.wikidata.org/entity/Q128170
0,partito,ORG,https://www.wikidata.org/entity/Q7278
0,Jugoslavia,LOC,https://www.wikidata.org/entity/Q36704
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,San Felice Circeo,LOC,https://www.wikidata.org/entity/Q128170
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Paese,ORG,https://www.wikidata.org/entity/Q21196
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,A,LOC,https://www.wikidata.org/entity/Q48
0,Beirut,LOC,https://www.wikidata.org/entity/Q3820
0,Lai,LOC,https://www.wikidata.org/entity/Q23397
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,sala,LOC,https://www.wikidata.org/entity/Q34442
0,Lai,LOC,https://www.wikidata.org/entity/Q23397
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Beirut,LOC,https://www.wikidata.org/entity/Q3820
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,tal,LOC,https://www.wikidata.org/entity/Q2
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,piazza Dante,LOC,https://www.wikidata.org/entity/Q3902188
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,leg,LOC,https://www.wikidata.org/entity/Q23397
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,stanza,LOC,https://www.wikidata.org/entity/Q180516
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,Sode,LOC,https://www.wikidata.org/entity/Q969192
0,il giovane,PERSON,https://www.wikidata.org/entity/Q181980
0,il giovane,PERSON,https://www.wikidata.org/entity/Q181980
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,San Godenzo,LOC,https://www.wikidata.org/entity/Q82833
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Soderini,ORG,https://www.wikidata.org/entity/Q18397590
0,Stefano,PERSON,https://www.wikidata.org/entity/Q161775
0,Terza Posizione,ORG,https://www.wikidata.org/entity/Q3984889
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,IO,LOC,https://www.wikidata.org/entity/Q43448
0,PER,LOC,https://www.wikidata.org/entity/Q419
0,primo,ORG,https://www.wikidata.org/entity/Q21086634
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Uoma,PERSON,https://www.wikidata.org/entity/Q6691
0,Cavallini,PERSON,https://www.wikidata.org/entity/Q316009
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Pietro,PERSON,https://www.wikidata.org/entity/Q33923
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Stroppiana,LOC,https://www.wikidata.org/entity/Q25211
0,Paolo,PERSON,https://www.wikidata.org/entity/Q9200
0,Stefano Soderini,PERSON,https://www.wikidata.org/entity/Q3972729
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Belsito,LOC,https://www.wikidata.org/entity/Q53837
0,Belsito,LOC,https://www.wikidata.org/entity/Q53837
0,Signorelli,PERSON,https://www.wikidata.org/entity/Q7031
0,Signorelli,PERSON,https://www.wikidata.org/entity/Q7031
0,Fu,LOC,https://www.wikidata.org/entity/Q23397
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Leste,LOC,https://www.wikidata.org/entity/Q845168
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Paolo,PERSON,https://www.wikidata.org/entity/Q9200
0,dare,LOC,https://www.wikidata.org/entity/Q10884
0,Fu,LOC,https://www.wikidata.org/entity/Q23397
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,movimento politico,ORG,https://www.wikidata.org/entity/Q7278
0,Ordine Nuovo,ORG,https://www.wikidata.org/entity/Q3664761
0,Signorelli,PERSON,https://www.wikidata.org/entity/Q7031
0,Maria,PERSON,https://www.wikidata.org/entity/Q345
0,Sicilia,LOC,https://www.wikidata.org/entity/Q1460
0,dare,LOC,https://www.wikidata.org/entity/Q10884
0,gruppo,ORG,https://www.wikidata.org/entity/Q19969128
0,gruppo,ORG,https://www.wikidata.org/entity/Q19969128
0,gruppo,ORG,https://www.wikidata.org/entity/Q19969128
0,France,LOC,https://www.wikidata.org/entity/Q142
0,Valerio Fioravanti,PERSON,https://www.wikidata.org/entity/Q4007877
0,suo,ORG,https://www.wikidata.org/entity/Q920544
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,prive,ORG,https://www.wikidata.org/entity/Q3248417
0,Paolo,PERSON,https://www.wikidata.org/entity/Q9200
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,suna,LOC,https://www.wikidata.org/entity/Q501205
0,Italia,LOC,https://www.wikidata.org/entity/Q38
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,partito,ORG,https://www.wikidata.org/entity/Q7278
0,fascista,ORG,https://www.wikidata.org/entity/Q6223
0,P 38,LOC,https://www.wikidata.org/entity/Q2653809
0,Sergio Calore,PERSON,https://www.wikidata.org/entity/Q3956049
0,Valerio Fioravanti,PERSON,https://www.wikidata.org/entity/Q4007877
0,Rieti,LOC,https://www.wikidata.org/entity/Q16267
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Ascoli Piceno,LOC,https://www.wikidata.org/entity/Q16117
0,movimento politico,ORG,https://www.wikidata.org/entity/Q7278
0,Ordine Nuovo,ORG,https://www.wikidata.org/entity/Q3664761
0,M.S.I.,ORG,https://www.wikidata.org/entity/Q1126102
0,Rauti,LOC,https://www.wikidata.org/entity/Q205310
0,Luigi Ciavardini,PERSON,https://www.wikidata.org/entity/Q3839492
0,parti,ORG,https://www.wikidata.org/entity/Q7278
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Fabio De Felice,PERSON,https://www.wikidata.org/entity/Q15936521
0,Signorelli,PERSON,https://www.wikidata.org/entity/Q7031
0,distacco,ORG,https://www.wikidata.org/entity/Q3045261
0,Signorelli,PERSON,https://www.wikidata.org/entity/Q7031
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Ordine Nuovo,ORG,https://www.wikidata.org/entity/Q3664761
0,indipendente,ORG,https://www.wikidata.org/entity/Q327591
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,Rebibbia,LOC,https://www.wikidata.org/entity/Q2521455
0,Fabio De Felice,PERSON,https://www.wikidata.org/entity/Q15936521
0,Salomone,LOC,https://www.wikidata.org/entity/Q685
0,stampa,ORG,https://www.wikidata.org/entity/Q1193236
0,Claudio,PERSON,https://www.wikidata.org/entity/Q1411
0,Mo,LOC,https://www.wikidata.org/entity/Q28
0,Terza Posizione,ORG,https://www.wikidata.org/entity/Q3984889
0,Valerio Fioravanti,PERSON,https://www.wikidata.org/entity/Q4007877
0,Bruno Mariani,PERSON,https://www.wikidata.org/entity/Q3645829
0,Stefano Soderinì,PERSON,https://www.wikidata.org/entity/Q3972729
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,suo,ORG,https://www.wikidata.org/entity/Q920544
0,Cristiano Fioravanti,PERSON,https://www.wikidata.org/entity/Q3697453
0,Valerio Fioravanti,PERSON,https://www.wikidata.org/entity/Q4007877
0,Terza Posizione,ORG,https://www.wikidata.org/entity/Q3984889
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Franci,ORG,https://www.wikidata.org/entity/Q43482
0,Lo,LOC,https://www.wikidata.org/entity/Q34442
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,dai,PERSON,https://www.wikidata.org/entity/Q4036979
0,aspetti,PERSON,https://www.wikidata.org/entity/Q323978
0,Maurizio,LOC,https://www.wikidata.org/entity/Q1027
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,San Godenzo,LOC,https://www.wikidata.org/entity/Q82833
0,Palermo,LOC,https://www.wikidata.org/entity/Q2656
0,Come,LOC,https://www.wikidata.org/entity/Q1308
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,L.,PERSON,https://www.wikidata.org/entity/Q1043
0,Stefano Soderini,PERSON,https://www.wikidata.org/entity/Q3972729
0,Per,PERSON,https://www.wikidata.org/entity/Q33923
0,Ma,LOC,https://www.wikidata.org/entity/Q2
0,Sarnano,LOC,https://www.wikidata.org/entity/Q94966
0,MC,LOC,https://www.wikidata.org/entity/Q235
0,Macerata,LOC,https://www.wikidata.org/entity/Q16203
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,San Godenzo,LOC,https://www.wikidata.org/entity/Q82833
0,A,LOC,https://www.wikidata.org/entity/Q48
0,DG,LOC,https://www.wikidata.org/entity/Q145
0,Che,ORGLOC,https://www.wikidata.org/entity/Q5809
0,Stefano Soderini,PERSON,https://www.wikidata.org/entity/Q3972729
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,L,PERSON,https://www.wikidata.org/entity/Q1043
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Milano,LOC,https://www.wikidata.org/entity/Q490
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,Milano,LOC,https://www.wikidata.org/entity/Q490
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,G.I.,ORG,https://www.wikidata.org/entity/Q157033
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,sono,PERSON,https://www.wikidata.org/entity/Q11510241
0,Cicerone,PERSON,https://www.wikidata.org/entity/Q1541
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Cavallini,PERSON,https://www.wikidata.org/entity/Q316009
0,alber,LOC,https://www.wikidata.org/entity/Q10884
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,Terni,LOC,https://www.wikidata.org/entity/Q8621
0,RO,LOC,https://www.wikidata.org/entity/Q218
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,Nairobi,LOC,https://www.wikidata.org/entity/Q3870
0,Va,LOC,https://www.wikidata.org/entity/Q1370
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,L.,PERSON,https://www.wikidata.org/entity/Q1043
0,Mila,LOC,https://www.wikidata.org/entity/Q490
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,stanza,LOC,https://www.wikidata.org/entity/Q180516
0,stanza,LOC,https://www.wikidata.org/entity/Q180516
0,servita,ORG,https://www.wikidata.org/entity/Q615923
0,Stefano Soderini,PERSON,https://www.wikidata.org/entity/Q3972729
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,San Godenzo,LOC,https://www.wikidata.org/entity/Q82833
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,Soderini,ORG,https://www.wikidata.org/entity/Q18397590
0,Izzo,PERSON,https://www.wikidata.org/entity/Q1684760
0,Paliano,LOC,https://www.wikidata.org/entity/Q116961
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,Bologna,LOC,https://www.wikidata.org/entity/Q1891
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Luigi Ciavardini,PERSON,https://www.wikidata.org/entity/Q3839492
0,Belsi,LOC,https://www.wikidata.org/entity/Q37801
0,servita,ORG,https://www.wikidata.org/entity/Q615923
0,Walter Sordi,PERSON,https://www.wikidata.org/entity/Q4018017
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Luigi Ciavardini,PERSON,https://www.wikidata.org/entity/Q3839492
0,Stefano Soderini,PERSON,https://www.wikidata.org/entity/Q3972729
0,Lo,LOC,https://www.wikidata.org/entity/Q34442
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Pasquale Belsito,PERSON,https://www.wikidata.org/entity/Q3896999
0,So,LOC,https://www.wikidata.org/entity/Q23397
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Carabinieri,ORG,https://www.wikidata.org/entity/Q54852
0,Pa,LOC,https://www.wikidata.org/entity/Q1400
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,IL,LOC,https://www.wikidata.org/entity/Q801
0,A,LOC,https://www.wikidata.org/entity/Q48
0,Vt,LOC,https://www.wikidata.org/entity/Q16551
0,W.,LOC,https://www.wikidata.org/entity/Q1741
0,"i,-.C• -,.."" 4",LOC,https://www.wikidata.org/entity/Q86707529
0,A.,LOC,https://www.wikidata.org/entity/Q48
0,Mi,LOC,https://www.wikidata.org/entity/Q30
0,A,LOC,https://www.wikidata.org/entity/Q48
0,LI,LOC,https://www.wikidata.org/entity/Q347
0,Veli,LOC,https://www.wikidata.org/entity/Q30994
0,O,LOC,https://www.wikidata.org/entity/Q23397
0,CU,LOC,https://www.wikidata.org/entity/Q241
0,O,LOC,https://www.wikidata.org/entity/Q23397
0,Lima,LOC,https://www.wikidata.org/entity/Q2868
0,L,PERSON,https://www.wikidata.org/entity/Q1043
0,CM,LOC,https://www.wikidata.org/entity/Q1009
0,O,LOC,https://www.wikidata.org/entity/Q23397
0,via,LOC,https://www.wikidata.org/entity/Q34442
0,O,LOC,https://www.wikidata.org/entity/Q23397
0,L.,PERSON,https://www.wikidata.org/entity/Q1043
0,F,PERSON,https://www.wikidata.org/entity/Q156205
0,t • e,PERSON,https://www.wikidata.org/entity/Q24681058
0,Michele Pini,PERSON,https://www.wikidata.org/entity/Q99941927
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,avvertito-A,LOC,https://www.wikidata.org/entity/Q48
0,/A-•,LOC,https://www.wikidata.org/entity/Q48
0,Mario. Amato,PERSON,https://www.wikidata.org/entity/Q87248143
0,O,LOC,https://www.wikidata.org/entity/Q23397
0,Pasquale Belsito,PERSON,https://www.wikidata.org/entity/Q3896999
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,A,LOC,https://www.wikidata.org/entity/Q48
0,k.:O,LOC,https://www.wikidata.org/entity/Q23397
0,strada,LOC,https://www.wikidata.org/entity/Q34442
0,DR,LOC,https://www.wikidata.org/entity/Q786
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,strada,LOC,https://www.wikidata.org/entity/Q34442
0,Ionio,LOC,https://www.wikidata.org/entity/Q37495
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Mi,LOC,https://www.wikidata.org/entity/Q30
0,Mi,LOC,https://www.wikidata.org/entity/Q30
0,Fu,LOC,https://www.wikidata.org/entity/Q23397
0,CO,LOC,https://www.wikidata.org/entity/Q1261
0,20e,LOC,https://www.wikidata.org/entity/Q240
0,t . e,PERSON,https://www.wikidata.org/entity/Q24681058
0,o .i,PERSON,https://www.wikidata.org/entity/Q11902420
0,I ¦ S,ORG,https://www.wikidata.org/entity/Q12318339
0,t e,PERSON,https://www.wikidata.org/entity/Q24681058
0,CU,LOC,https://www.wikidata.org/entity/Q241
0,-.---Cele,LOC,https://www.wikidata.org/entity/Q1012
0,IL,LOC,https://www.wikidata.org/entity/Q801
0,E •. • ' A.,PERSON,https://www.wikidata.org/entity/Q74238078
0,D.,ORG,https://www.wikidata.org/entity/Q2013
0,CI,LOC,https://www.wikidata.org/entity/Q1008
0,O,LOC,https://www.wikidata.org/entity/Q23397
0,giorni,DATE,https://www.wikidata.org/entity/
0,Ogg,LOC,https://www.wikidata.org/entity/Q22074771
0,V. le_ Ionio,LOC,https://www.wikidata.org/entity/
0,A^,LOC,https://www.wikidata.org/entity/Q48
0,art. 304 quater C.C.P.,LAW,https://www.wikidata.org/entity/
0,ad_a_TA,LOC,https://www.wikidata.org/entity/Q220982
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Lo,LOC,https://www.wikidata.org/entity/Q34442
0,Cesar,PERSON,https://www.wikidata.org/entity/Q1048
0,L,PERSON,https://www.wikidata.org/entity/Q1043
0,tre,LOC,https://www.wikidata.org/entity/Q10884
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Vale,LOC,https://www.wikidata.org/entity/Q834
0,Ob,LOC,https://www.wikidata.org/entity/Q973
0,Ho,LOC,https://www.wikidata.org/entity/Q23397
0,Uoma,PERSON,https://www.wikidata.org/entity/Q6691
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,Tale,PERSON,https://www.wikidata.org/entity/Q36303
0,Per,PERSON,https://www.wikidata.org/entity/Q33923
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Tale,PERSON,https://www.wikidata.org/entity/Q36303
0,Francesca Mambro,PERSON,https://www.wikidata.org/entity/Q3749418
0,A,LOC,https://www.wikidata.org/entity/Q48
0,operlmei.ene-Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,Sul,LOC,https://www.wikidata.org/entity/Q8684
0,aar.i•A,LOC,https://www.wikidata.org/entity/Q48
0,IN,LOC,https://www.wikidata.org/entity/Q668
0,Avanti,LOC,https://www.wikidata.org/entity/Q200119
0,C. ***** C,LOC,https://www.wikidata.org/entity/Q101203639
0,CO,LOC,https://www.wikidata.org/entity/Q739
0,CC,LOC,https://www.wikidata.org/entity/Q36004
0,IL,LOC,https://www.wikidata.org/entity/Q801
0,H... •C,PERSON,https://www.wikidata.org/entity/Q39051725
0,Carabinieri,ORG,https://www.wikidata.org/entity/Q54852
0,A,LOC,https://www.wikidata.org/entity/Q48
0,Libano,LOC,https://www.wikidata.org/entity/Q822
0,Alessandro Alibrandi,PERSON,https://www.wikidata.org/entity/Q3609802
0,Francesca Mambro,PERSON,https://www.wikidata.org/entity/Q3749418
0,VI,LOC,https://www.wikidata.org/entity/Q11703
0,Roma,LOC,https://www.wikidata.org/entity/Q220
0,A,LOC,https://www.wikidata.org/entity/Q48
0,"O.,:o",LOC,https://www.wikidata.org/entity/Q23397
0,L,PERSON,https://www.wikidata.org/entity/Q1043
0,A,LOC,https://www.wikidata.org/entity/Q48
0,I_____ A,PERSON,https://www.wikidata.org/entity/Q6219088
0,DR,LOC,https://www.wikidata.org/entity/Q786
0,Amato,PERSON,https://www.wikidata.org/entity/Q202209
0,I-. A,PERSON,https://www.wikidata.org/entity/Q6219088
0,A,LOC,https://www.wikidata.org/entity/Q48
0,CL,LOC,https://www.wikidata.org/entity/Q298
0,A,LOC,https://www.wikidata.org/entity/Q48
0,A.,LOC,https://www.wikidata.org/entity/Q48
0,L,PERSON,https://www.wikidata.org/entity/Q1043
0,L.,PERSON,https://www.wikidata.org/entity/Q1043
0,O•,LOC,https://www.wikidata.org/entity/Q23397
0,A,LOC,https://www.wikidata.org/entity/Q48
0,La,LOC,https://www.wikidata.org/entity/Q1588
0,o ..¦ • p,PERSON,https://www.wikidata.org/entity/Q94361
0,A?„.•••.,LOC,https://www.wikidata.org/entity/Q48
0,I .... •-• 4,ORG,https://www.wikidata.org/entity/Q5511715
0,LA,LOC,https://www.wikidata.org/entity/Q65
0,tal,LOC,https://www.wikidata.org/entity/Q2
0,A.••••••,LOC,https://www.wikidata.org/entity/Q48
